Current Time                                                                Throughput               

26606.000000                                                                12500.000000             

26613.000000                                                                14285.714286             

26622.000000                                                                11111.111111             

26635.000000                                                                7692.307692              

26642.000000                                                                14285.714286             

26652.000000                                                                10000.000000             

26663.000000                                                                9090.909091              

26666.000000                                                                33333.333333             

26681.000000                                                                6666.666667              

26689.000000                                                                12500.000000             

26696.000000                                                                14285.714286             

26703.000000                                                                14285.714286             

26714.000000                                                                9090.909091              

26728.000000                                                                7142.857143              

26736.000000                                                                12500.000000             

26739.000000                                                                33333.333333             

26756.000000                                                                5882.352941              

26763.000000                                                                14285.714286             

26770.000000                                                                14285.714286             

26778.000000                                                                12500.000000             

26785.000000                                                                14285.714286             

26794.000000                                                                11111.111111             

26802.000000                                                                12500.000000             

26811.000000                                                                11111.111111             

26818.000000                                                                14285.714286             

26826.000000                                                                12500.000000             

26836.000000                                                                10000.000000             

26845.000000                                                                11111.111111             

26852.000000                                                                14285.714286             

26872.000000                                                                5000.000000              

26879.000000                                                                14285.714286             

26888.000000                                                                11111.111111             

26895.000000                                                                14285.714286             

26901.000000                                                                16666.666667             

26915.000000                                                                7142.857143              

26922.000000                                                                14285.714286             

26932.000000                                                                10000.000000             

26941.000000                                                                11111.111111             

26948.000000                                                                14285.714286             

26958.000000                                                                10000.000000             

26969.000000                                                                9090.909091              

26977.000000                                                                12500.000000             

26982.000000                                                                20000.000000             

26992.000000                                                                10000.000000             

27008.000000                                                                6250.000000              

27012.000000                                                                25000.000000             

27021.000000                                                                11111.111111             

27030.000000                                                                11111.111111             

27037.000000                                                                14285.714286             

27049.000000                                                                8333.333333              

27057.000000                                                                12500.000000             

27066.000000                                                                11111.111111             

27080.000000                                                                7142.857143              

27086.000000                                                                16666.666667             

27099.000000                                                                7692.307692              

27107.000000                                                                12500.000000             

27115.000000                                                                12500.000000             

27125.000000                                                                10000.000000             

27141.000000                                                                6250.000000              

27155.000000                                                                7142.857143              

27157.000000                                                                50000.000000             

27170.000000                                                                7692.307692              

27181.000000                                                                9090.909091              

27187.000000                                                                16666.666667             

27201.000000                                                                7142.857143              

27208.000000                                                                14285.714286             

27218.000000                                                                10000.000000             

27228.000000                                                                10000.000000             

27247.000000                                                                5263.157895              

27256.000000                                                                11111.111111             

27262.000000                                                                16666.666667             

27270.000000                                                                12500.000000             

27288.000000                                                                5555.555556              

27296.000000                                                                12500.000000             

27301.000000                                                                20000.000000             

27311.000000                                                                10000.000000             

27321.000000                                                                10000.000000             

27329.000000                                                                12500.000000             

27338.000000                                                                11111.111111             

27348.000000                                                                10000.000000             

27357.000000                                                                11111.111111             

27368.000000                                                                9090.909091              

27375.000000                                                                14285.714286             

27384.000000                                                                11111.111111             

27391.000000                                                                14285.714286             

27400.000000                                                                11111.111111             

27408.000000                                                                12500.000000             

27414.000000                                                                16666.666667             

27433.000000                                                                5263.157895              

27439.000000                                                                16666.666667             

27447.000000                                                                12500.000000             

27456.000000                                                                11111.111111             

27465.000000                                                                11111.111111             

27474.000000                                                                11111.111111             

27484.000000                                                                10000.000000             

27493.000000                                                                11111.111111             

27504.000000                                                                9090.909091              

27510.000000                                                                16666.666667             

27526.000000                                                                6250.000000              

27535.000000                                                                11111.111111             

27541.000000                                                                16666.666667             

27553.000000                                                                8333.333333              

27559.000000                                                                16666.666667             

27570.000000                                                                9090.909091              

27577.000000                                                                14285.714286             

27584.000000                                                                14285.714286             

27594.000000                                                                10000.000000             

27607.000000                                                                7692.307692              

27616.000000                                                                11111.111111             

27626.000000                                                                10000.000000             

27633.000000                                                                14285.714286             

27639.000000                                                                16666.666667             

27649.000000                                                                10000.000000             

27657.000000                                                                12500.000000             

27666.000000                                                                11111.111111             

27674.000000                                                                12500.000000             

27680.000000                                                                16666.666667             

27690.000000                                                                10000.000000             

27699.000000                                                                11111.111111             

27705.000000                                                                16666.666667             

27714.000000                                                                11111.111111             

27726.000000                                                                8333.333333              

27738.000000                                                                8333.333333              

27746.000000                                                                12500.000000             

27756.000000                                                                10000.000000             

27770.000000                                                                7142.857143              

27780.000000                                                                10000.000000             

27789.000000                                                                11111.111111             

27798.000000                                                                11111.111111             

27810.000000                                                                8333.333333              

27820.000000                                                                10000.000000             

27833.000000                                                                7692.307692              

27839.000000                                                                16666.666667             

27850.000000                                                                9090.909091              

27861.000000                                                                9090.909091              

27870.000000                                                                11111.111111             

27881.000000                                                                9090.909091              

27890.000000                                                                11111.111111             

27900.000000                                                                10000.000000             

27909.000000                                                                11111.111111             

27920.000000                                                                9090.909091              

27931.000000                                                                9090.909091              

27940.000000                                                                11111.111111             

27951.000000                                                                9090.909091              

27962.000000                                                                9090.909091              

27969.000000                                                                14285.714286             

27979.000000                                                                10000.000000             

27991.000000                                                                8333.333333              

28000.000000                                                                11111.111111             

28009.000000                                                                11111.111111             

28020.000000                                                                9090.909091              

28030.000000                                                                10000.000000             

28039.000000                                                                11111.111111             

28050.000000                                                                9090.909091              

28059.000000                                                                11111.111111             

28071.000000                                                                8333.333333              

28079.000000                                                                12500.000000             

28087.000000                                                                12500.000000             

28099.000000                                                                8333.333333              

28109.000000                                                                10000.000000             

28120.000000                                                                9090.909091              

28128.000000                                                                12500.000000             

28137.000000                                                                11111.111111             

28146.000000                                                                11111.111111             

28158.000000                                                                8333.333333              

28167.000000                                                                11111.111111             

28177.000000                                                                10000.000000             

28187.000000                                                                10000.000000             

28195.000000                                                                12500.000000             

28207.000000                                                                8333.333333              

28219.000000                                                                8333.333333              

28227.000000                                                                12500.000000             

28237.000000                                                                10000.000000             

28246.000000                                                                11111.111111             

28263.000000                                                                5882.352941              

28265.000000                                                                50000.000000             

28272.000000                                                                14285.714286             

28284.000000                                                                8333.333333              

28297.000000                                                                7692.307692              

28307.000000                                                                10000.000000             

28315.000000                                                                12500.000000             

28324.000000                                                                11111.111111             

28336.000000                                                                8333.333333              

28355.000000                                                                5263.157895              

28363.000000                                                                12500.000000             

28371.000000                                                                12500.000000             

28380.000000                                                                11111.111111             

28391.000000                                                                9090.909091              

28399.000000                                                                12500.000000             

28408.000000                                                                11111.111111             

28419.000000                                                                9090.909091              

28428.000000                                                                11111.111111             

28440.000000                                                                8333.333333              

28451.000000                                                                9090.909091              

28460.000000                                                                11111.111111             

28469.000000                                                                11111.111111             

28485.000000                                                                6250.000000              

28492.000000                                                                14285.714286             

28501.000000                                                                11111.111111             

28509.000000                                                                12500.000000             

28519.000000                                                                10000.000000             

28531.000000                                                                8333.333333              

28539.000000                                                                12500.000000             

28548.000000                                                                11111.111111             

28556.000000                                                                12500.000000             

28567.000000                                                                9090.909091              

28576.000000                                                                11111.111111             

28584.000000                                                                12500.000000             

28596.000000                                                                8333.333333              

28608.000000                                                                8333.333333              

28617.000000                                                                11111.111111             

28626.000000                                                                11111.111111             

28638.000000                                                                8333.333333              

28648.000000                                                                10000.000000             

28659.000000                                                                9090.909091              

28667.000000                                                                12500.000000             

28679.000000                                                                8333.333333              

28686.000000                                                                14285.714286             

28697.000000                                                                9090.909091              

28706.000000                                                                11111.111111             

28718.000000                                                                8333.333333              

28729.000000                                                                9090.909091              

28738.000000                                                                11111.111111             

28748.000000                                                                10000.000000             

28755.000000                                                                14285.714286             

28775.000000                                                                5000.000000              

28783.000000                                                                12500.000000             

28793.000000                                                                10000.000000             

28803.000000                                                                10000.000000             

28812.000000                                                                11111.111111             

28823.000000                                                                9090.909091              

28833.000000                                                                10000.000000             

28841.000000                                                                12500.000000             

28850.000000                                                                11111.111111             

28861.000000                                                                9090.909091              

28872.000000                                                                9090.909091              

28881.000000                                                                11111.111111             

28891.000000                                                                10000.000000             

28901.000000                                                                10000.000000             

28912.000000                                                                9090.909091              

28921.000000                                                                11111.111111             

28931.000000                                                                10000.000000             

28941.000000                                                                10000.000000             

28950.000000                                                                11111.111111             

28961.000000                                                                9090.909091              

28971.000000                                                                10000.000000             

28982.000000                                                                9090.909091              

28994.000000                                                                8333.333333              

29002.000000                                                                12500.000000             

29010.000000                                                                12500.000000             

29019.000000                                                                11111.111111             

29029.000000                                                                10000.000000             

29040.000000                                                                9090.909091              

29050.000000                                                                10000.000000             

29061.000000                                                                9090.909091              

29070.000000                                                                11111.111111             

29082.000000                                                                8333.333333              

29091.000000                                                                11111.111111             

29101.000000                                                                10000.000000             

29112.000000                                                                9090.909091              

29126.000000                                                                7142.857143              

29132.000000                                                                16666.666667             

29140.000000                                                                12500.000000             

29152.000000                                                                8333.333333              

29159.000000                                                                14285.714286             

29173.000000                                                                7142.857143              

29183.000000                                                                10000.000000             

29194.000000                                                                9090.909091              

29204.000000                                                                10000.000000             

29214.000000                                                                10000.000000             

29225.000000                                                                9090.909091              

29242.000000                                                                5882.352941              

29249.000000                                                                14285.714286             

29258.000000                                                                11111.111111             

29265.000000                                                                14285.714286             

29276.000000                                                                9090.909091              

29284.000000                                                                12500.000000             

29296.000000                                                                8333.333333              

29304.000000                                                                12500.000000             

29316.000000                                                                8333.333333              

29325.000000                                                                11111.111111             

29333.000000                                                                12500.000000             

29345.000000                                                                8333.333333              

29355.000000                                                                10000.000000             

29364.000000                                                                11111.111111             

29378.000000                                                                7142.857143              

29383.000000                                                                20000.000000             

29390.000000                                                                14285.714286             

29401.000000                                                                9090.909091              

29410.000000                                                                11111.111111             

29421.000000                                                                9090.909091              

29430.000000                                                                11111.111111             

29440.000000                                                                10000.000000             

29449.000000                                                                11111.111111             

29460.000000                                                                9090.909091              

29470.000000                                                                10000.000000             

29483.000000                                                                7692.307692              

29491.000000                                                                12500.000000             

29501.000000                                                                10000.000000             

29510.000000                                                                11111.111111             

29522.000000                                                                8333.333333              

29529.000000                                                                14285.714286             

29539.000000                                                                10000.000000             

29550.000000                                                                9090.909091              

29559.000000                                                                11111.111111             

29571.000000                                                                8333.333333              

29578.000000                                                                14285.714286             

29590.000000                                                                8333.333333              

29598.000000                                                                12500.000000             

29609.000000                                                                9090.909091              

29618.000000                                                                11111.111111             

29630.000000                                                                8333.333333              

29637.000000                                                                14285.714286             

29649.000000                                                                8333.333333              

29658.000000                                                                11111.111111             

29665.000000                                                                14285.714286             

29676.000000                                                                9090.909091              

29686.000000                                                                10000.000000             

29697.000000                                                                9090.909091              

29705.000000                                                                12500.000000             

29713.000000                                                                12500.000000             

29729.000000                                                                6250.000000              

29737.000000                                                                12500.000000             

29748.000000                                                                9090.909091              

29759.000000                                                                9090.909091              

29767.000000                                                                12500.000000             

29776.000000                                                                11111.111111             

29785.000000                                                                11111.111111             

29797.000000                                                                8333.333333              

29805.000000                                                                12500.000000             

29816.000000                                                                9090.909091              

29826.000000                                                                10000.000000             

29835.000000                                                                11111.111111             

29846.000000                                                                9090.909091              

29855.000000                                                                11111.111111             

29863.000000                                                                12500.000000             

29877.000000                                                                7142.857143              

29885.000000                                                                12500.000000             

29893.000000                                                                12500.000000             

29902.000000                                                                11111.111111             

29922.000000                                                                5000.000000              

29933.000000                                                                9090.909091              

29946.000000                                                                7692.307692              

29948.000000                                                                50000.000000             

29959.000000                                                                9090.909091              

29968.000000                                                                11111.111111             

29976.000000                                                                12500.000000             

29986.000000                                                                10000.000000             

29996.000000                                                                10000.000000             

30008.000000                                                                8333.333333              

30014.000000                                                                16666.666667             

30024.000000                                                                10000.000000             

30035.000000                                                                9090.909091              

30044.000000                                                                11111.111111             

30055.000000                                                                9090.909091              

30064.000000                                                                11111.111111             

30074.000000                                                                10000.000000             

30085.000000                                                                9090.909091              

30093.000000                                                                12500.000000             

30106.000000                                                                7692.307692              

30114.000000                                                                12500.000000             

30122.000000                                                                12500.000000             

30141.000000                                                                5263.157895              

30143.000000                                                                50000.000000             

30153.000000                                                                10000.000000             

30162.000000                                                                11111.111111             

30174.000000                                                                8333.333333              

30182.000000                                                                12500.000000             

30192.000000                                                                10000.000000             

30201.000000                                                                11111.111111             

30211.000000                                                                10000.000000             

30222.000000                                                                9090.909091              

30232.000000                                                                10000.000000             

30240.000000                                                                12500.000000             

30255.000000                                                                6666.666667              

30262.000000                                                                14285.714286             

30269.000000                                                                14285.714286             

30281.000000                                                                8333.333333              

30292.000000                                                                9090.909091              

30306.000000                                                                7142.857143              

30313.000000                                                                14285.714286             

30323.000000                                                                10000.000000             

30333.000000                                                                10000.000000             

30350.000000                                                                5882.352941              

30355.000000                                                                20000.000000             

30361.000000                                                                16666.666667             

30372.000000                                                                9090.909091              

30382.000000                                                                10000.000000             

30389.000000                                                                14285.714286             

30401.000000                                                                8333.333333              

30410.000000                                                                11111.111111             

30419.000000                                                                11111.111111             

30431.000000                                                                8333.333333              

30439.000000                                                                12500.000000             

30450.000000                                                                9090.909091              

30459.000000                                                                11111.111111             

30469.000000                                                                10000.000000             

30478.000000                                                                11111.111111             

30486.000000                                                                12500.000000             

30501.000000                                                                6666.666667              

30507.000000                                                                16666.666667             

30516.000000                                                                11111.111111             

30527.000000                                                                9090.909091              

30537.000000                                                                10000.000000             

30546.000000                                                                11111.111111             

30557.000000                                                                9090.909091              

30569.000000                                                                8333.333333              

30577.000000                                                                12500.000000             

30586.000000                                                                11111.111111             

30597.000000                                                                9090.909091              

30605.000000                                                                12500.000000             

30615.000000                                                                10000.000000             

30630.000000                                                                6666.666667              

30636.000000                                                                16666.666667             

30642.000000                                                                16666.666667             

30655.000000                                                                7692.307692              

30664.000000                                                                11111.111111             

30673.000000                                                                11111.111111             

30686.000000                                                                7692.307692              

30695.000000                                                                11111.111111             

30705.000000                                                                10000.000000             

30715.000000                                                                10000.000000             

30727.000000                                                                8333.333333              

30736.000000                                                                11111.111111             

30745.000000                                                                11111.111111             

30755.000000                                                                10000.000000             

30765.000000                                                                10000.000000             

30773.000000                                                                12500.000000             

30783.000000                                                                10000.000000             

30793.000000                                                                10000.000000             

30804.000000                                                                9090.909091              

30813.000000                                                                11111.111111             

30823.000000                                                                10000.000000             

30834.000000                                                                9090.909091              

30844.000000                                                                10000.000000             

30854.000000                                                                10000.000000             

30862.000000                                                                12500.000000             
